顧客コード,サイトコード,在庫場所コード,発注番号,仕入れ先コード,明細行番号,システムsku,品番,品名,構成１ラベル,構成２ラベル,構成３ラベル,構成４ラベル,構成１名,構成２名,構成３名,構成４名,発注単価,入荷予定日,入荷予定数量,パターンコード(分類),パターンコード(パターン),取り消し区分,備考欄
110001,001,00001,000000006563,08,003,08Y5azeRD0000XSS,08Y5azeRD0000XSS,Peppermint Candy Striped bodysuit with zipfront closure by Forplay,RD0000,XSS,553901RD0000XSS,,レッド,XS/Sサイズ,,,2400,20141214,1,00,101,0,コスチュームドレス　ナイロン
110001,001,00001,000000006563,08,004,08qpFS6RD0000XSS,08qpFS6RD0000XSS,Cinnamon Spice Metallic Santa Bodysuit by Forplay,RD0000,XSS,553902RD0000XSS,,レッド,XS/Sサイズ,,,2900,20141214,1,00,101,0,コスチュームドレス　ナイロン
110001,001,00001,000000006563,08,005,085dulgGD0000S00,085dulgGD0000S00,883805 Glitz,GD0000,S00,883805GD0000S00,,ゴールド,Sサイズ,,,2250,20141214,1,00,101,0,ドレス　ナイロン
110001,001,00001,000000006564,24,001,24I78jZWT0000SM0,24I78jZWT0000SM0,1027 Snowman Tie-side Bikini,WT0000,SM0,1027jvWT0000SM0,,ホワイト,S/Mサイズ,,,2450,20141214,1,00,101,0,ビキニ　ポリエステル
110001,001,00001,000000006564,24,002,24JvexCWTRD00S00,24JvexCWTRD00S00,1028 Candy Cane Hooded Dress,WTRD00,S00,1028jvWTRD00S00,,ホワイト レッド,Sサイズ,,,6950,20141214,1,00,101,0,コスチュームドレス　ナイロン
110001,001,00001,000000006565,12,001,12ic2KfWT0000OSX,12ic2KfWT0000OSX,1101Q Nylon sheer thigh highs with lace top,WT0000,OSX,1011qWT0000OSX,,ホワイト,OSX,,,259,20141214,6,00,101,0,ストッキング　ナイロン
110001,001,00001,000000006565,12,002,1275247BK0000OS0,1275247BK0000OS0,Lycra Sheer French Cut Panty Hose W/Jacquard Flower O/S,BK0000,OS0,1300BK0000OS0,,ブラック,ワンサイズ,,,336,20141214,6,00,101,0,ストッキング　ナイロン
110001,001,00001,000000006565,12,003,1253131ND0000OS0,1253131ND0000OS0,1901-6pk,ND0000,OS0,1901-6pkND0000OS0,,ヌード  ,ワンサイズ,,,475,20141214,1,00,101,0,ストッキング　ナイロン
110001,001,00001,000000006565,12,004,1264081BK0000OS0,1264081BK0000OS0,Sheer suspender pantyhose,BK0000,OS0,1901BK0000OS0,,ブラック  ,ワンサイズ,,,125,20141214,6,00,101,0,ストッキング　ナイロン
110001,001,00001,000000006565,12,005,1273096BK0000OS0,1273096BK0000OS0,Velvet opera length gloves O/S BLACK,BK0000,OS0,2052BK0000OS0,,ブラック,ワンサイズ,,,600,20141214,1,00,101,0,グローブ　ナイロン
110001,001,00001,000000006565,12,006,12eB4a9WTRB00OS0,12eB4a9WTRB00OS0,2672 2PC Unicorn kit unicorn wig w/adjustable elastic strap rainbow tail leg avenue,WTRB00,OS0,2672WTRB00OS0,,ホワイト レインボー,ワンサイズ,,,1645,20141214,2,00,101,0,ウィッグ　アクリル
110001,001,00001,000000006565,12,007,12LoYBXBK0000OS0,12LoYBXBK0000OS0,2708　Golden Star General Hat,BK0000,OS0,2708BK0000OS0,,ブラック  ,ワンサイズ,,,940,20141214,1,00,101,0,ハット　ナイロン
110001,001,00001,000000006565,12,008,1291353RD0000SM0,1291353RD0000SM0,2922LA Spandex tanga panty with tulle ruffle back,RD0000,SM0,2922LARD0000SM0,,レッド,S/Mサイズ,,,1295,20141214,1,00,101,0,パンティ　ナイロン
110001,001,00001,000000006565,12,009,1291335RD0000M00,1291335RD0000M00,2949 Stretch cotton panty with sheer train and oversized bow back  Leg Avenue Buresque,RD0000,M00,2949RD0000M00,,レッド,Mサイズ,,,800,20141214,1,00,101,0,パンティ　ナイロン
110001,001,00001,000000006565,12,010,1219847BK0000OS0,1219847BK0000OS0,8471 2Pc Opaque Sheer Criss Cross Body Suit And Matching O/S BLACK Leg Avenue,BK0000,OS0,8471BK0000OS0,,ブラック  ,ワンサイズ,,,800,20141214,2,00,101,0,テディ　ナイロン
110001,001,00001,000000006565,12,011,12ifsK1WT0000ML0,12ifsK1WT0000ML0,85010  3 PC Fantasy Unicorn/Leg Avenue Costume,WT0000,ML0,85010WT0000ML0,,ホワイト,M/Lサイズ,,,3000,20141214,1,00,101,0,コスチュームドレス　ナイロン　ポリエステル
110001,001,00001,000000006565,12,012,12qxA1aBKGD00ML0,12qxA1aBKGD00ML0,Anubis 2pc dress/headband,BKGD00,ML0,85207BKGD00ML0,,ブラック ゴールド,M/Lサイズ,,,1880,20141214,1,00,101,0,コスチュームドレス　ナイロン　ポリエステル
110001,001,00001,000000006565,12,013,12el5wdPKNE00OS0,12el5wdPKNE00OS0,86579 Seamless pothole mini dress with 3/4 sleeve,PKNE00,OS0,86579PKNE00OS0,,ピンク ネオン（蛍光色） ,ワンサイズ,,,600,20141214,1,00,101,0,ワンピース　ナイロン
110001,001,00001,000000006565,12,014,12FyZ3iBK0000OS0,12FyZ3iBK0000OS0,9001,BK0000,OS0,9001laBK0000OS0,,ブラック,ワンサイズ,,,100,20141214,6,00,101,0,ストッキング　ナイロン
110001,001,00001,000000006565,12,015,1213882WT0000OS0,1213882WT0000OS0,0,WT0000,OS0,9021WT0000OS0,,ホワイト,ワンサイズ,,,175,20141214,6,00,101,0,ストッキング　ナイロン
110001,001,00001,000000006565,12,016,1292887BK0000OS0,1292887BK0000OS0,9173 Swirl net pantyhose with braided side seam detail,BK0000,OS0,9173BK0000OS0,,ブラック  ,ワンサイズ,,,550,20141214,1,00,101,0,ストッキング　ナイロン
110001,001,00001,000000006565,12,017,1214300BK0000OS0,1214300BK0000OS0,Dragon tattoo sheer pantyhose,BK0000,OS0,9910BK0000OS0,,ブラック  ,ワンサイズ,,,130,20141214,6,00,101,0,ストッキング　ナイロン
110001,001,00001,000000006565,12,018,1288208BK0000OS0,1288208BK0000OS0,A1918LA Bullet belt with pouch,BK0000,OS0,A1918LABK0000OS0,,ブラック,ワンサイズ,,,600,20141214,1,00,101,0,
110001,001,00001,000000006566,31,001,31QH9rWAM0000SM0,31QH9rWAM0000SM0,70285 Foreign Legion,AM0000,SM0,70285AM0000SM0,,迷彩,S/Mサイズ,,,2200,20141214,3,00,101,0,コスチュームドレス　ナイロン　ポリエステル
110001,001,00001,000000006566,31,002,31ZsZi8BRPP00SM0,31ZsZi8BRPP00SM0,70514 5 pc samurai halter dress Ninjya Asia Music Legs Sexy Halloween Costumu,BRPP00,SM0,70514BRPP00SM0,,ブラウン パープル,S/Mサイズ,,,2300,20141214,2,00,101,0,コスチュームドレス　ナイロン　ポリエステル
110001,001,00001,000000006567,33,001,33JeLNeUE0000OS0,33JeLNeUE0000OS0,52588 California Gurl Deluxe Wig,UE0000,OS0,52588UE0000OS0,,ブルー,ワンサイズ,,,1400,20141214,1,00,101,0,ウィッグ　アクリル
110001,001,00001,000000006568,21,001,21O5AEzWT0000L00,21O5AEzWT0000L00,4293　4pc Fantasy Bride,WT0000,L00,4293WT0000L00,,ホワイト,Lサイズ,,,3950,20141214,1,00,101,0,コスチュームドレス　ナイロン　ポリエステル
110001,001,00001,000000006568,21,002,21uIs6URDWT00SM0,21uIs6URDWT00SM0,Christmas Beauty 1pc.  Fur Trimmed Hooded Mini Dress,RDWT00,SM0,C163RDWT00SM0,,レッド ホワイト,S/Mサイズ,,,3450,20141214,1,00,101,0,コスチュームドレス　ナイロン　ポリエステル
110001,001,00001,000000006568,21,003,21o3jFHLUMT00SM0,21o3jFHLUMT00SM0,1pc Romper w/ Detachable Fur Trimmed Hood,LUMT00,SM0,roma-3079LUMT00SM0,,スカイブルー マルチカラー,S/Mサイズ,,,2750,20141214,1,00,101,0,ロンパー　ポリエステル
110001,001,00001,000000006568,21,004,21THAcnSV0000OS0,21THAcnSV0000OS0,SH2967 Sequin Shorts,SV0000,OS0,sh2967SV0000OS0,,シルバー,ワンサイズ,,,1250,20141214,1,00,101,0,パンティ　ナイロン
110001,001,00001,000000006568,21,005,2175077BK0000OS0,2175077BK0000OS0,SKLQ107 Metalic Double Layer Skirt with R.STone Buckle,BK0000,OS0,SKLQ107BK0000OS0,,ブラック,ワンサイズ,,,1200,20141214,1,00,101,0,スカート　ナイロン
110001,001,00001,000000006569,05,001,0595377HP0000OS0,0595377HP0000OS0,90283,HP0000,OS0,90283HP0000OS0,,ホットピンク,ワンサイズ,,,895,20141214,1,00,101,0,ランジェリードレス　ナイロン
110001,001,00001,000000006569,05,002,0571808BK0000380,0571808BK0000380,20410 BRA SHELF LACE Sexy Lingerie Shirley of Hollywood,BK0000,380,20410BK0000380,,ブラック  ,38(アンダーバスト85cm),,,1175,20141214,1,00,101,0,ブラジャー　ナイロン
110001,001,00001,000000006569,05,003,05VO8bFBK0000OS0,05VO8bFBK0000OS0,Solid Tube Top and Tie Bow Strappy Chemise,BK0000,OS0,90337BK0000OS0,,ブラック,ワンサイズ,,,695,20141214,6,00,101,0,ランジェリードレス　ナイロン
110001,001,00001,000000006569,05,004,05QouI5BK0000OS0,05QouI5BK0000OS0,90315 BODYSTOCKING ULTR-STARPPY,BK0000,OS0,90315BK0000OS0,,ブラック,ワンサイズ,,,900,20141214,1,00,101,0,ボディストッキング　ナイロン
110001,001,00001,000000006570,10,001,10AVG6yCL000009i,10AVG6yCL000009i,ADORE-708MR Ankle Strap Sandal Featuring Entire PF Bottom Embellished W/ Multi Size Stones,CL0000,09i,adore-708mrCL000009i,,クリア,サイズ9(US),,,6000,20141214,1,00,101,0,サンダル　上ビニール　下プラスチック
110001,001,00001,000000006570,10,002,10cC9fMBK000008i,10cC9fMBK000008i,ADORE-709SCH Ankle Strap Sandal,BK0000,08i,adore-709schBK000008i,,ブラック,サイズ8(US),,,2600,20141214,1,00,101,0,サンダル　上ビニール　下プラスチック
110001,001,00001,000000006570,10,003,1030854BK000012i,1030854BK000012i,Delight-4000,BK0000,12i,Delight-4000BK000012i,,ブラック,サイズ12(US),,,3700,20141214,1,00,101,0,ブーツ　上合皮　下プラスチック
110001,001,00001,000000006570,10,004,10G1gUfBKGRNE10i,10G1gUfBKGRNE10i,DELIGHT-600-33 Strappy Ankle Boot Featuring UV Blacklight Effect Back Zip,BKGRNE,10i,delight-600-33BKGRNE10i,,ブラック グリーン ネオン（蛍光色）,サイズ10(US),,,3800,20141214,1,00,101,0,ブーツ　上合皮　下プラスチック
110001,001,00001,000000006570,10,005,1073923WTWT0008i,1073923WTWT0008i,PLEASER  Mid-Platform 6 Diamond DIAMOND-601,WTWT00,08i,DIAMOND-601WTWT0008i,,ホワイト ホワイト,サイズ8(US),,,2700,20141214,1,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006570,10,006,1004288BKPT0010i,1004288BKPT0010i,ELECTRA-3028,BKPT00,10i,ELECTRA-3028BKPT0010i,,ブラック エナメル,サイズ10(US),,,3300,20141214,1,00,101,0,ブーツ　上合皮　下プラスチック
110001,001,00001,000000006570,10,007,1076963BKPT0005i,1076963BKPT0005i,GOGO-300　gogo boots,BKPT00,05i,GOGO-300BKPT0005i,,ブラック エナメル,サイズ5(US),,,1775,20141214,2,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006570,10,008,1076964BKPT0006i,1076964BKPT0006i,GOGO-300　gogo boots,BKPT00,06i,GOGO-300BKPT0006i,,ブラック エナメル,サイズ6(US),,,1775,20141214,1,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006570,10,009,1076966BKPT0008i,1076966BKPT0008i,GOGO-300　gogo boots,BKPT00,08i,GOGO-300BKPT0008i,,ブラック エナメル,サイズ8(US),,,1775,20141214,1,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006570,10,010,1076967BKPT0009i,1076967BKPT0009i,GOGO-300　gogo boots,BKPT00,09i,GOGO-300BKPT0009i,,ブラック エナメル,サイズ9(US),,,1775,20141214,1,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006570,10,011,1076969BKPT0011i,1076969BKPT0011i,GOGO-300　gogo boots,BKPT00,11i,GOGO-300BKPT0011i,,ブラック エナメル,サイズ11(US),,,1775,20141214,1,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006570,10,012,1076970BKPT0012i,1076970BKPT0012i,GOGO-300　gogo boots,BKPT00,12i,GOGO-300BKPT0012i,,ブラック エナメル,サイズ12(US),,,1775,20141214,2,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006570,10,013,1077101PPPT0013i,1077101PPPT0013i,GOGO-300　gogo boots,PPPT00,13i,GOGO-300PPPT0013i,,パープル エナメル,サイズ13(US),,,1775,20141214,1,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006570,10,014,10UTU6uRD000005i,10UTU6uRD000005i,GOGO-300F,RD0000,05i,gogo-300fpleaserRD000005i,,レッド,サイズ5(US),,,2300,20141214,1,00,101,0,ブーツ　上合皮　下プラスチック
110001,001,00001,000000006570,10,015,1076899BKPT0005i,1076899BKPT0005i,SEDUCE-420-BKPAT  Black Patent,BKPT00,05i,SEDUCE-420-BKPATBKPT0005i,,ブラック エナメル,サイズ5(US),,,1075,20141214,1,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006570,10,016,1082075BKPU0008i,1082075BKPU0008i,0,BKPU00,08i,TECHNO-854UVBKPU0008i,,ブラック 合皮,8インチ(US),,,7900,20141214,1,00,101,0,ブーツ　上合皮　下プラスチック
110001,001,00001,000000006571,10,001,1090678BKSV0007i,1090678BKSV0007i,0,BKSV00,07i,CRYPTO-315BKSV0007i,,ブラック シルバー,サイズ7(US),,,5500,20141214,1,00,101,0,ブーツ　上合皮　下プラスチック
110001,001,00001,000000006571,10,002,1034025CLSV0011i,1034025CLSV0011i,DELIGHT-601Chrome,CLSV00,11i,DELIGHT-601ChromeCLSV0011i,,クリア シルバー,サイズ11(US),,,2000,20141214,1,00,101,0,ブーツ　上合皮　下プラスチック
110001,001,00001,000000006571,10,003,10JLL2IND000011i,10JLL2IND000011i,DESTINY-06R w/ Multi Size Rhinestones Embellished on Vamp,ND0000,11i,destiny-06rND000011i,,ヌード,サイズ11(US),,,1900,20141214,1,00,101,0,パンプス　上合皮　下プラスチック
110001,001,00001,000000006571,10,004,1010623BKPU0008i,1010623BKPU0008i,DOMINA-3000,BKPU00,08i,DOMINA-3000BKPU0008i,,ブラック 合皮,サイズ8(US),,,2700,20141214,1,00,101,0,ブーツ　上合皮　下プラスチック
110001,001,00001,000000006571,10,005,1078523GDPU0011i,1078523GDPU0011i,0,GDPU00,11i,GYPSY-03GDPU0011i,,ゴールド 合皮,11インチ(US),,,1899,20141214,1,00,101,0,サンダル　上ビニール　下プラスチック
110001,001,00001,000000006571,10,006,1030737BK000007i,1030737BK000007i,Taboo-3000,BK0000,07i,Taboo-3000BK000007i,,ブラック,サイズ7(US),,,3700,20141214,1,00,101,0,ブーツ　上合皮　下プラスチック
110001,001,00001,000000006572,33,001,3381532GR0000OS0,3381532GR0000OS0,57642 Chemical Light 8in Green Bracelet,GR0000,OS0,57642GR0000OS0,,グリーン,ワンサイズ,,,60,20141214,12,00,101,0,アクセサリー　プラスチック
110001,001,00001,000000006572,33,002,3381530PK0000OS0,3381530PK0000OS0,57643 Chemical Light 8in Pink Bracelet,PK0000,OS0,57643PK0000OS0,,ピンク,ワンサイズ,,,60,20141214,12,00,101,0,アクセサリー　プラスチック
110001,001,00001,000000006572,33,003,3381531YL0000OS0,3381531YL0000OS0,57644 Chemical Light 8in Yellow Bracelet,YL0000,OS0,57644YL0000OS0,,イエロー,ワンサイズ,,,60,20141214,12,00,101,0,アクセサリー　プラスチック
110001,001,00001,000000006572,33,004,33nOHcUPP0000OS0,33nOHcUPP0000OS0,8 inch Purple Chemical Light Bracelet,PP0000,OS0,57641PP0000OS0,,パープル,ワンサイズ,,,12,20141214,50,00,101,0,アクセサリー　プラスチック
110001,001,00001,000000006573,30,001,3089601RD0000M00,3089601RD0000M00,0,RD0000,M00,STM-9531PRD0000M00,,レッド,Mサイズ,,,1500,20141214,1,00,101,0,ランジェリー　ポリエステル
110001,001,00001,000000006573,30,002,30UmHJvRD0000LXL,30UmHJvRD0000LXL,STM-9772 Naughty n’ Nice Bustier,RD0000,LXL,stm-9772RD0000LXL,,レッド  ,L/XLサイズ,,,1800,20141214,1,00,101,0,ランジェリー　ポリエステル
110001,001,00001,000000006573,30,003,304wgKnRD0000OS0,304wgKnRD0000OS0,Teddy And Wristcuff Set. Packaged.,RD0000,OS0,STM-9948PRD0000OS0,,レッド,ワンサイズ,,,1200,20141214,2,00,101,0,ランジェリー　ポリエステル
110001,001,00001,000000006573,30,004,30EBR92RD0000M00,30EBR92RD0000M00,Chiffon Fly Away Babydoll Set,RD0000,M00,STM-9954RD0000M00,,レッド,Mサイズ,,,1200,20141214,1,00,101,0,ランジェリー　ポリエステル
110001,001,00001,000000006573,30,005,303bz4cRD0000OS0,303bz4cRD0000OS0,Bow Bra Set. Packaged.,RD0000,OS0,STM-9964PRD0000OS0,,レッド,ワンサイズ,,,1100,20141214,2,00,101,0,ランジェリー　ポリエステル
110001,001,00001,000000006573,30,006,301C4utRD0000M00,301C4utRD0000M00,Diamond Mesh Babydoll With Thong. Non Packaged.,RD0000,M00,STM-9976RD0000M00,,レッド,Mサイズ,,,1400,20141214,1,00,101,0,ランジェリー　ポリエステル
110001,001,00001,000000006574,24,001,2485837BKRD00SM0,2485837BKRD00SM0,0,BKRD00,SM0,6001FBKRD00SM0,,ブラック レッド,S/Mサイズ,,,2250,20141214,2,00,101,0,パンツ　ナイロン
110001,001,00001,000000006574,24,002,24hN7R2BKRD00OS0,24hN7R2BKRD00OS0,444 Red/Black Deluxe Santa Hat,BKRD00,OS0,444jvBKRD00OS0,,ブラック レッド,ワンサイズ,,,1375,20141214,2,00,101,0,ハット　ナイロン
110001,001,00001,000000006574,24,003,24OVfYBUEPKGDS00,24OVfYBUEPKGDS00,MARDI GRAS COSTUME 3PC　TOP/SKIRT/HEADBAND,UEPKGD,S00,80073UEPKGDS00,,ブルー ピンク ゴールド,Sサイズ,,,3950,20141214,1,00,101,0,コスチュームドレス　ナイロン　ポリエステル
110001,001,00001,000000006575,33,001,3381551WT0000OS0,3381551WT0000OS0,6549 Money Boa Rubies Costume,WT0000,OS0,6549WT0000OS0,,ホワイト,ワンサイズ,,,750,20141214,6,00,101,0,アクセサリー　プラスチック
110001,001,00001,000000006576,18,001,1861406MC0000OS0,1861406MC0000OS0,CharmMochaBrown,MC0000,OS0,CharmMochaBrownMC0000OS0,,モカブラウン,ワンサイズ,,,1200,20141214,1,00,101,0,ウィッグ　アクリル
110001,001,00001,000000006577,11,001,1120022CL000007i,1120022CL000007i,405-BROOK 4inch Heel Clear Sandal Ellie Shoes 4 inch heels,CL0000,07i,405-BROOKCL000007i,,クリア,サイズ7(US),,,1500,20141214,1,00,101,0,
110001,001,00001,000000006577,11,002,1112726BK000010i,1112726BK000010i,5inch Heel Stretch Thigh Boot W/Innerzipper.,BK0000,10i,516-FantasyBK000010i,,ブラック,サイズ10(US),,,2900,20141214,1,00,101,0,
110001,001,00001,000000006577,11,003,11dASPmBK000006i,11dASPmBK000006i,400-GOTHIKA Satin Knee High Boot,BK0000,06i,400-gothikaBK000006i,,ブラック  ,サイズ6(US),,,3200,20141214,1,00,101,0,
